episode_id,window_start,window_end,kpi,slice,candidate_id,driver_type,ladder,null_episode,n_candidates,heuristic_score,feature_snapshot_id,label,share_abs,share_signed,share_shift_abs,dim_surprise,exposure_depth,is_arithmetic_identity,graph_path_len,mechanism_lag_days,driver_type_service_failure,driver_type_external_market,driver_type_price_change,driver_type_mix_shift,driver_type_instrumentation,precedence_present,precedence_consistent,lag_alignment,gap_days_norm,dose_present,dose_rho,dose_p_neglog10,dose_monotone,dose_buckets,corrob_on_theme_log,corrob_independent_types,corrob_distinct_accounts_log,corrob_conflict_ratio,corrob_evidence_withheld,did_present,did_effect_abs,did_tstat_abs,did_p_neglog10,did_placebo_abs,did_parallel_trends_ok,did_n_days_post_log,movement_z_abs,movement_pct_abs,movement_history_days_log,movement_sparse,movement_dq_flags,feed_stale,n_candidates_log,analyst_prior_weight
EP-0237,2025-08-05,2025-08-18,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""North""}",H-SLA,service_failure,L3,0,1,0.812365228859188,64e54090acbfba5a,1,0.9557237986578683,0.9557237986578683,0.08661059340732447,0.004742995900270101,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6333333333333333,1.0,-0.012586050885740295,0.06131893734042979,0.0,4.0,2.0794415416798357,5.0,1.791759469228055,0.0,0.0,1.0,0.24633955794527396,4.7844220397986055,5.765786430686505,0.004278028947215073,1.0,2.70805020110221,3.8794980247280657,0.24116577357001437,7.4342573821331355,0.0,0.0,0.0,0.0,1.0
EP-0177,2025-08-06,2025-08-19,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""North""}",H-SLA,service_failure,L3,0,1,0.8569219588591778,9b4232bdb7b1c82c,1,1.0081434810107974,1.0081434810107974,0.036609319593969736,0.00296039676107835,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,1.0,-0.00919147064561079,0.044007550922273264,0.0,4.0,2.0794415416798357,5.0,1.791759469228055,0.0,0.0,1.0,0.2588127814994453,5.519133162681873,7.467658499286705,0.026839741523393634,1.0,2.70805020110221,2.414941980084005,0.17217209925246976,7.434847875211999,0.0,0.0,0.0,0.0,1.0
EP-0717,2025-08-07,2025-08-20,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-SLA,service_failure,L3,0,5,2.3243552243072187,412de98afa85dee8,0,2.734535558008493,-2.734535558008493,0.032833637956419026,0.0010797542162335966,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06696107166398982,0.42338693610255795,0.0,4.0,2.1972245773362196,6.0,2.0794415416798357,0.0,0.0,1.0,0.19328492957329169,3.6719487686073404,3.6185095780978207,0.019885018071436722,1.0,2.70805020110221,0.2503508684929689,0.017701018857758016,7.43543801981455,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0717,2025-08-07,2025-08-20,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-MIX,mix_shift,L3,0,5,0.36015431268667686,7964b0f2c4c5748a,0,0.4237109561019728,0.4237109561019728,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503508684929689,0.017701018857758016,7.43543801981455,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0717,2025-08-07,2025-08-20,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-COMP-MKD-0042,external_market,L2,0,5,0.013000000000000001,306868b216c33824,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.04252670133695863,0.5123939838986225,0.21582842615528594,0.06626427753518921,0.0,2.70805020110221,0.2503508684929689,0.017701018857758016,7.43543801981455,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0717,2025-08-07,2025-08-20,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-COMP-MKH-0142,external_market,L2,0,5,0.013000000000000001,96c7cfcdb83a822e,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.05454925766873764,0.7637612705428215,0.35163069757707766,0.011675935853464603,1.0,2.70805020110221,0.2503508684929689,0.017701018857758016,7.43543801981455,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0717,2025-08-07,2025-08-20,net_revenue,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-COMP-MKD-0015,external_market,L2,0,5,0.013000000000000001,778babb14d1437cb,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.00530466451222833,0.06093723089266579,0.02163265398227389,0.054085177738003476,0.0,2.70805020110221,0.2503508684929689,0.017701018857758016,7.43543801981455,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0117,2025-08-07,2025-08-20,net_revenue,"{""channel"": ""Distributor"", ""region"": ""North""}",H-SLA,service_failure,L3,0,1,0.8242736628261571,3ad2f26d4cf9b11e,1,0.9697337209719495,0.9697337209719495,0.11040300470673048,0.009275817526186603,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35,0.7666666666666667,1.0,-0.06696107166398982,0.42338693610255795,0.0,4.0,2.0794415416798357,5.0,1.791759469228055,0.0,0.0,1.0,0.2480922036173394,5.19930923313577,6.698903772372354,0.007696559465891872,1.0,2.70805020110221,6.199693517073046,0.3912490982115977,7.43543801981455,0.0,0.0,0.0,0.0,1.0
EP-0718,2025-08-26,2025-09-08,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-SLA,service_failure,L2,1,5,0.8013345936750775,95121ead26b48aa2,0,1.2328224518078115,1.2328224518078115,0.029638159023333666,0.0005692604183215365,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0705383115088942,0.45318338426419236,0.0,4.0,2.0794415416798357,6.0,2.0794415416798357,0.0,0.0,1.0,0.048307884668965295,0.8964177510343397,0.43176342787400196,0.14197736518163429,0.0,2.70805020110221,0.6401704611815611,0.042078340044304746,7.446585099157725,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0718,2025-08-26,2025-09-08,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-COMP-MKH-0142,external_market,L2,1,5,0.013000000000000001,bffe9ccc17f7e95c,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,5.0,2.0794415416798357,0.0,0.0,1.0,0.06706167487423964,0.8441176536390338,0.39945871383566933,0.05620224710776567,0.0,2.70805020110221,0.6401704611815611,0.042078340044304746,7.446585099157725,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0718,2025-08-26,2025-09-08,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-COMP-MKD-0015,external_market,L2,1,5,0.013000000000000001,d1a788b8ef4c6319,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,5.0,2.0794415416798357,0.0,0.0,1.0,0.07851086771618054,1.0228730277514746,0.5137567632376365,0.20498603988154807,0.0,2.70805020110221,0.6401704611815611,0.042078340044304746,7.446585099157725,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0718,2025-08-26,2025-09-08,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-COMP-MKH-0144,external_market,L2,1,5,0.013000000000000001,7f4faa9f95c68f6c,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,5.0,2.0794415416798357,0.0,0.0,1.0,0.06706167487423964,0.8441176536390338,0.39945871383566933,0.05620224710776567,0.0,2.70805020110221,0.6401704611815611,0.042078340044304746,7.446585099157725,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0718,2025-08-26,2025-09-08,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""East""}",H-PRICE,price_change,L2,1,5,0.013000000000000001,a9edae4e208db294,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401704611815611,0.042078340044304746,7.446585099157725,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0118,2025-08-26,2025-09-08,order_volume,"{""channel"": ""Distributor"", ""region"": ""North""}",H-SLA,service_failure,L2,1,2,0.4134255991713167,958e9725a0183fe8,0,0.6360393833404873,0.6360393833404873,0.008701326844737678,7.177177184887517e-05,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2333333333333334,1.0,0.0705383115088942,0.45318338426419236,0.0,4.0,2.1972245773362196,6.0,1.9459101490553132,0.0,0.0,1.0,0.022632339654337086,0.37590923070118915,0.15059018263300666,0.1336536461167237,0.0,2.70805020110221,1.363482897502141,0.10964181229558292,7.446585099157725,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0118,2025-08-26,2025-09-08,order_volume,"{""channel"": ""Distributor"", ""region"": ""North""}",H-PRICE,price_change,L2,1,2,0.013000000000000001,352205a3f1825577,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2333333333333334,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363482897502141,0.10964181229558292,7.446585099157725,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0358,2025-08-26,2025-09-08,net_revenue,"{""channel"": ""Distributor"", ""region"": ""South""}",H-SLA,service_failure,L2,1,2,0.6329189127857457,fb844e476c3847e3,0,0.9737214042857626,0.9737214042857626,0.011793180924972058,0.0001536576477198688,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2666666666666666,1.0,0.0705383115088942,0.45318338426419236,0.0,4.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.06178448384298585,1.370570510611497,0.7682529957704638,0.006192605027964704,1.0,2.70805020110221,1.2625676847152716,0.07764304373741142,7.446585099157725,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0358,2025-08-26,2025-09-08,net_revenue,"{""channel"": ""Distributor"", ""region"": ""South""}",H-COMP-MKH-0145,external_market,L2,1,2,0.013000000000000001,e3be346ba5f796b5,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,3.0,1.6094379124341003,0.0,0.0,1.0,0.1745227634901334,0.9980044179320545,0.4971944489283948,0.08301411704293926,1.0,2.70805020110221,1.2625676847152716,0.07764304373741142,7.446585099157725,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0838,2025-08-26,2025-09-08,net_revenue,"{""channel"": ""Distributor"", ""region"": ""West""}",H-SLA,service_failure,L3,0,6,1.324449693528152,6c97c71ddad7daa5,0,1.55817611003312,1.55817611003312,0.051121840716577216,0.0014426767361672465,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,1.0,0.0705383115088942,0.45318338426419236,0.0,4.0,1.0986122886681098,2.0,1.0986122886681098,0.0,0.0,1.0,0.08816699484249257,2.0753790862472576,1.4207720279450338,0.027459442757856722,1.0,2.70805020110221,1.0781250142647691,0.0698222423405819,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0838,2025-08-26,2025-09-08,net_revenue,"{""channel"": ""Distributor"", ""region"": ""West""}",H-MIX,mix_shift,L3,0,6,0.5469905852014418,a54f55c83a3a7eea,1,0.643518335531108,-0.643518335531108,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0781250142647691,0.0698222423405819,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0838,2025-08-26,2025-09-08,net_revenue,"{""channel"": ""Distributor"", ""region"": ""West""}",H-COMP-MKH-0141,external_market,L3,0,6,0.017,d15276b39413e857,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.6,0.0,1.0,0.2390810634999172,2.3360151856414477,1.7101781314561433,0.01429842597292108,1.0,2.70805020110221,1.0781250142647691,0.0698222423405819,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0838,2025-08-26,2025-09-08,net_revenue,"{""channel"": ""Distributor"", ""region"": ""West""}",H-COMP-MKH-0143,external_market,L3,0,6,0.017,5e9fbbed5e5ef43d,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.6,0.0,1.0,0.2390810634999172,2.3360151856414477,1.7101781314561433,0.01429842597292108,1.0,2.70805020110221,1.0781250142647691,0.0698222423405819,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0838,2025-08-26,2025-09-08,net_revenue,"{""channel"": ""Distributor"", ""region"": ""West""}",H-COMP-MKD-0036,external_market,L3,0,6,0.017,98d30683281057e9,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6363636363636364,-0.1,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.6,0.0,1.0,0.2390810634999172,2.3360151856414477,1.7101781314561433,0.01429842597292108,1.0,2.70805020110221,1.0781250142647691,0.0698222423405819,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0838,2025-08-26,2025-09-08,net_revenue,"{""channel"": ""Distributor"", ""region"": ""West""}",H-COMP-MKD-0023,external_market,L3,0,6,0.017,560c502cb7c3546f,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,-0.23333333333333334,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.6,0.0,1.0,0.2390810634999172,2.3360151856414477,1.7101781314561433,0.01429842597292108,1.0,2.70805020110221,1.0781250142647691,0.0698222423405819,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0898,2025-08-26,2025-09-08,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-SLA,service_failure,L3,0,6,1.020002801793148,e61c2d80783ea860,0,1.200003296227233,1.200003296227233,0.027142256062878012,0.000997804353573101,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5666666666666667,1.0,0.0705383115088942,0.45318338426419236,0.0,4.0,1.0986122886681098,2.0,1.0986122886681098,0.0,0.0,1.0,0.08816699484249257,2.0753790862472576,1.4207720279450338,0.027459442757856722,1.0,2.70805020110221,1.121697449093726,0.06962310751545454,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0898,2025-08-26,2025-09-08,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-COMP-MKH-0141,external_market,L3,0,6,0.017,7e40362b85e77b0f,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.6,0.0,1.0,0.2390810634999172,2.3360151856414477,1.7101781314561433,0.01429842597292108,1.0,2.70805020110221,1.121697449093726,0.06962310751545454,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0898,2025-08-26,2025-09-08,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-COMP-MKH-0143,external_market,L3,0,6,0.017,940569512d9f0544,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.6,0.0,1.0,0.2390810634999172,2.3360151856414477,1.7101781314561433,0.01429842597292108,1.0,2.70805020110221,1.121697449093726,0.06962310751545454,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0898,2025-08-26,2025-09-08,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-COMP-MKD-0036,external_market,L3,0,6,0.017,379835232aa355a2,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09090909090909094,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.6,0.0,1.0,0.2390810634999172,2.3360151856414477,1.7101781314561433,0.01429842597292108,1.0,2.70805020110221,1.121697449093726,0.06962310751545454,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0898,2025-08-26,2025-09-08,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-COMP-MKD-0023,external_market,L3,0,6,0.017,195a2253c1c6eeaa,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4545454545454546,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.6,0.0,1.0,0.2390810634999172,2.3360151856414477,1.7101781314561433,0.01429842597292108,1.0,2.70805020110221,1.121697449093726,0.06962310751545454,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0898,2025-08-26,2025-09-08,order_volume,"{""channel"": ""ModernTrade"", ""region"": ""West""}",H-PRICE,price_change,L2,0,6,0.013000000000000001,126fbf5e63985ee3,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.121697449093726,0.06962310751545454,7.446585099157725,0.0,0.0,0.0,1.791759469228055,1.0
EP-0958,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-SLA,service_failure,L2,0,5,0.37088046325071183,794936a092de4d8d,0,0.5705853280780182,0.5705853280780182,0.076216891645013,0.003780624274492817,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1885030054215104,1.9125989377331756,0.0,4.0,2.0794415416798357,6.0,2.0794415416798357,0.0,0.0,1.0,0.1313361619311435,3.089346690737195,2.6976751200036033,0.08616228816771487,0.0,2.70805020110221,2.1548852006815444,0.1434813925099027,7.447751280047908,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0958,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-COMP-MKH-0143,external_market,L3,0,5,0.017,cac9d30098621d54,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.5,0.0,1.0,0.20617138716441974,1.9897984409299,1.3314916103526264,0.037032603984993306,1.0,2.70805020110221,2.1548852006815444,0.1434813925099027,7.447751280047908,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0958,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-COMP-MKD-0036,external_market,L3,0,5,0.017,7fa3b6e09bb18a4a,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.5,0.0,1.0,0.20617138716441974,1.9897984409299,1.3314916103526264,0.037032603984993306,1.0,2.70805020110221,2.1548852006815444,0.1434813925099027,7.447751280047908,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0958,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-COMP-MKD-0023,external_market,L3,0,5,0.017,b9c827a1a088d71d,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2727272727272727,0.3,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,1.0986122886681098,0.5,0.0,1.0,0.20617138716441974,1.9897984409299,1.3314916103526264,0.037032603984993306,1.0,2.70805020110221,2.1548852006815444,0.1434813925099027,7.447751280047908,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0958,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Ecommerce"", ""region"": ""West""}",H-PRICE,price_change,L2,0,5,0.013000000000000001,69f11e32cace2010,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1548852006815444,0.1434813925099027,7.447751280047908,0.0,0.0,0.0,1.6094379124341003,1.0
EP-0538,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Direct"", ""region"": ""East""}",H-SLA,service_failure,L2,0,4,0.7176884571829502,38258da4f126cfcf,0,1.1041360879737694,1.1041360879737694,0.037765461453747706,0.000778354923535729,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1885030054215104,1.9125989377331756,0.0,4.0,2.0794415416798357,6.0,2.0794415416798357,0.0,0.0,1.0,0.1313361619311435,3.089346690737195,2.6976751200036033,0.08616228816771487,0.0,2.70805020110221,0.8290522478931348,0.04967810921335793,7.447751280047908,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0538,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Direct"", ""region"": ""East""}",H-COMP-MKD-0015,external_market,L2,0,4,0.013000000000000001,2eb1f1c4d6d4bf51,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.791759469228055,5.0,1.791759469228055,0.0,0.0,1.0,0.020535416875744672,0.23300469036422916,0.08843878431171963,0.12359300254027183,0.0,2.70805020110221,0.8290522478931348,0.04967810921335793,7.447751280047908,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0538,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Direct"", ""region"": ""East""}",H-COMP-MKH-0144,external_market,L2,0,4,0.013000000000000001,accb4e30e8f9be90,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.791759469228055,5.0,1.791759469228055,0.0,0.0,1.0,0.07617939252166095,0.8870238977261145,0.4258922633698552,0.08938331344571848,0.0,2.70805020110221,0.8290522478931348,0.04967810921335793,7.447751280047908,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0538,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Direct"", ""region"": ""East""}",H-PRICE,price_change,L2,0,4,0.013000000000000001,7c347dfb5868a496,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,8.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290522478931348,0.04967810921335793,7.447751280047908,0.0,0.0,0.0,1.3862943611198906,1.0
EP-0178,2025-08-28,2025-09-10,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""North""}",H-SLA,service_failure,L2,1,2,0.35503985369879754,a734883a8e39e478,0,0.5462151595366116,0.5462151595366116,0.0,0.0,1.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1885030054215104,1.9125989377331756,0.0,4.0,2.0794415416798357,6.0,2.0794415416798357,0.0,0.0,1.0,0.1313361619311435,3.089346690737195,2.6976751200036033,0.08616228816771487,0.0,2.70805020110221,1.7208299468516828,0.15241720186925195,7.447751280047908,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0178,2025-08-28,2025-09-10,net_revenue,"{""channel"": ""ModernTrade"", ""region"": ""North""}",H-MIX,mix_shift,L3,1,2,0.18156171949811767,44d0314920441a2d,0,0.21360202293896197,-0.21360202293896197,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7208299468516828,0.15241720186925195,7.447751280047908,0.0,0.0,0.0,0.6931471805599453,1.0
EP-0298,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Direct"", ""region"": ""South""}",H-SLA,service_failure,L2,0,3,1.219841986919516,33f97552d19f3912,0,1.8766799798761784,1.8766799798761784,0.12665150306354178,0.009560131008626432,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9,1.0,0.1885030054215104,1.9125989377331756,0.0,4.0,1.3862943611198906,2.0,1.3862943611198906,0.0,0.0,1.0,0.07811808562887901,1.690956616794391,1.0416985465464892,0.019557564264175764,1.0,2.70805020110221,1.936611897233454,0.26022398159142257,7.447751280047908,0.0,0.0,0.0,1.0986122886681098,1.0
EP-0298,2025-08-28,2025-09-10,order_volume,"{""channel"": ""Direct"", ""region"": ""South""}",H-COMP-MKH-0145,external_market,L2,0,3,0.013000000000000001,941ea7e843208c9c,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7272727272727273,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,3.0,1.6094379124341003,0.0,0.0,1.0,0.2378886071732258,1.3446390955459073,0.7477738447270676,0.08287350033465612,1.0,2.70805020110221,1.936611897233454,0.26022398159142257,7.447751280047908,0.0,0.0,0.0,1.0986122886681098,1.0
